"","time_date","bis","entropy","emg","attack"
"253","05/10/2022 20:22:14","96.8","8.5","45.3",1
"254","05/10/2022 20:22:15","96.8","8.4","45.5",1
"255","05/10/2022 20:22:16","96.8","8.2","45.1",1
"256","05/10/2022 20:22:17","96.8","8.4","44.2",1
"257","05/10/2022 20:22:18","97.1","8.2","42.7",1
"258","05/10/2022 20:22:19","97","8.3","42.2",1
"259","05/10/2022 20:22:20","97","8.2","42",1
"260","05/10/2022 20:22:21","97.1","8.2","41.8",1
"261","05/10/2022 20:22:22","97.1","8.3","41.6",1
"262","05/10/2022 20:22:23","97.1","8.4","41.6",1
"263","05/10/2022 20:22:24","97.1","8.3","41.4",1
"264","05/10/2022 20:22:25","97.1","8.7","41.6",1
"265","05/10/2022 20:22:26","96.4","8.5","41.8",1
"266","05/10/2022 20:22:27","96.3","8.1","42.4",1
"267","05/10/2022 20:22:28","96.3","8.6","43.3",1
"268","05/10/2022 20:22:29","96.3","8.5","43.6",1
"269","05/10/2022 20:22:30","96.3","8.2","43.2",1
"270","05/10/2022 20:22:31","95.9","8.5","42.8",1
"271","05/10/2022 20:22:32","95.7","8.5","42.1",1
"272","05/10/2022 20:22:33","96.1","8.3","41.4",1
"273","05/10/2022 20:22:34","96","8.4","41.3",1
"274","05/10/2022 20:22:35","95.8","8.4","41.3",1
"275","05/10/2022 20:22:36","95.4","8.4","41.2",1
"276","05/10/2022 20:22:37","95.4","8.1","41",1
"277","05/10/2022 20:22:38","95.4","8.6","40.8",1
"278","05/10/2022 20:22:39","95.4","8.3","40.3",1
"279","05/10/2022 20:22:40","95.3","8.3","40",1
"280","05/10/2022 20:22:41","95.4","8.6","40.7",1
"281","05/10/2022 20:22:42","94.9","8.4","41.8",1
"282","05/10/2022 20:22:43","94.8","8","42.5",1
"283","05/10/2022 20:22:44","94.8","8.6","43.9",1
"284","05/10/2022 20:22:45","94.8","8.5","45",1
"285","05/10/2022 20:22:46","94.8","8.6","44.9",1
"286","05/10/2022 20:22:47","94.8","8.6","44.5",1
"287","05/10/2022 20:22:48","94.8","8.3","44",1
"288","05/10/2022 20:22:49","94.8","8.1","42.9",1
"289","05/10/2022 20:22:50","94.6","8.5","42.5",1
"290","05/10/2022 20:22:51","94.3","8.5","42.3",1
